time,sst_coast,sst_offshore,sst_upwelling_dif
2024-02-12 09:00:00,285.957,286.743,-0.7860000000000014
2024-02-13 09:00:00,285.976,286.816,-0.839999999999975
2024-02-14 09:00:00,285.856,286.59299999999996,-0.7369999999999663
2024-02-15 09:00:00,285.86899999999997,286.42699999999996,-0.5579999999999927
2024-02-16 09:00:00,285.948,286.33099999999996,-0.38299999999998136
2024-02-17 09:00:00,285.953,286.303,-0.35000000000002274
2024-02-18 09:00:00,285.93699999999995,286.256,-0.3190000000000168
2024-02-19 09:00:00,286.006,286.198,-0.19200000000000728
2024-02-20 09:00:00,286.109,286.395,-0.28600000000000136
2024-02-21 09:00:00,286.12899999999996,286.34499999999997,-0.21600000000000819
2024-02-22 09:00:00,286.21099999999996,286.159,0.051999999999964075
2024-02-23 09:00:00,286.18699999999995,286.195,-0.008000000000038199
2024-02-24 09:00:00,286.77799999999996,286.433,0.34499999999997044
2024-02-25 09:00:00,286.796,286.409,0.38700000000000045
2024-02-26 09:00:00,286.70099999999996,286.43399999999997,0.2669999999999959
2024-02-27 09:00:00,286.765,286.491,0.2740000000000009
2024-02-28 09:00:00,286.671,286.334,0.3369999999999891
2024-02-29 09:00:00,286.65599999999995,286.267,0.38899999999995316
2024-03-01 09:00:00,286.299,286.092,0.20699999999999363
2024-03-02 09:00:00,285.808,285.772,0.036000000000001364
2024-03-03 09:00:00,285.71299999999997,285.57599999999996,0.13700000000000045
2024-03-04 09:00:00,285.803,285.486,0.3170000000000073
2024-03-05 09:00:00,285.777,285.599,0.17799999999999727
2024-03-06 09:00:00,285.878,285.75699999999995,0.12100000000003774
2024-03-07 09:00:00,285.93699999999995,286.013,-0.07600000000002183
2024-03-08 09:00:00,285.96599999999995,286.11899999999997,-0.15300000000002
2024-03-09 09:00:00,285.85299999999995,286.032,-0.17900000000003047
2024-03-10 09:00:00,285.782,285.917,-0.1349999999999909
2024-03-11 09:00:00,285.57099999999997,285.7,-0.1290000000000191
2024-03-12 09:00:00,285.67699999999996,285.69899999999996,-0.02199999999999136
2024-03-13 09:00:00,285.52,285.59099999999995,-0.07099999999996953
2024-03-14 09:00:00,285.659,285.37699999999995,0.2820000000000391
2024-03-15 09:00:00,285.743,285.38399999999996,0.3590000000000373
2024-03-16 09:00:00,285.522,285.493,0.028999999999996362
2024-03-17 09:00:00,285.64,286.49899999999997,-0.8589999999999804
2024-03-18 09:00:00,285.87199999999996,286.332,-0.4600000000000364
2024-03-19 09:00:00,285.876,286.587,-0.7110000000000127
2024-03-20 09:00:00,286.12399999999997,286.69599999999997,-0.5720000000000027
2024-03-21 09:00:00,286.133,286.66299999999995,-0.5299999999999727
2024-03-22 09:00:00,285.633,285.97299999999996,-0.339999999999975
2024-03-23 09:00:00,285.46,285.60699999999997,-0.14699999999999136
2024-03-24 09:00:00,285.45399999999995,285.63,-0.17600000000004457
2024-03-25 09:00:00,285.243,285.897,-0.6539999999999964
2024-03-26 09:00:00,284.63899999999995,285.70799999999997,-1.0690000000000168
2024-03-27 09:00:00,284.57899999999995,285.61199999999997,-1.0330000000000155
2024-03-28 09:00:00,284.84299999999996,285.695,-0.8520000000000323
2024-03-29 09:00:00,284.88,285.678,-0.7980000000000018
2024-03-30 09:00:00,285.063,285.553,-0.4900000000000091
2024-03-31 09:00:00,285.47499999999997,285.03299999999996,0.4420000000000073
2024-04-01 09:00:00,285.38599999999997,284.86199999999997,0.5240000000000009
2024-04-02 09:00:00,285.387,285.13199999999995,0.2550000000000523
2024-04-03 09:00:00,285.385,285.43699999999995,-0.051999999999964075
2024-04-04 09:00:00,285.12199999999996,285.673,-0.5510000000000446
2024-04-05 09:00:00,284.919,285.79299999999995,-0.8739999999999668
2024-04-06 09:00:00,285.02599999999995,285.95099999999996,-0.9250000000000114
2024-04-07 09:00:00,284.96,286.07099999999997,-1.11099999999999
2024-04-08 09:00:00,284.816,286.051,-1.2350000000000136
2024-04-09 09:00:00,284.727,285.971,-1.2440000000000282
2024-04-10 09:00:00,284.16999999999996,285.662,-1.4920000000000186
2024-04-11 09:00:00,284.09999999999997,285.31699999999995,-1.2169999999999845
2024-04-12 09:00:00,283.873,285.596,-1.7230000000000132
2024-04-13 09:00:00,283.883,285.79499999999996,-1.9119999999999777
2024-04-14 09:00:00,283.85699999999997,285.714,-1.8570000000000277
2024-04-15 09:00:00,283.911,285.59799999999996,-1.686999999999955
2024-04-16 09:00:00,284.108,285.354,-1.245999999999981
2024-04-17 09:00:00,284.236,286.33599999999996,-2.099999999999966
2024-04-18 09:00:00,284.193,286.328,-2.134999999999991
2024-04-19 09:00:00,284.198,286.268,-2.069999999999993
2024-04-20 09:00:00,284.47299999999996,286.19599999999997,-1.7230000000000132
2024-04-21 09:00:00,285.101,285.652,-0.5509999999999877
2024-04-22 09:00:00,285.03799999999995,285.337,-0.299000000000035
2024-04-23 09:00:00,285.082,285.858,-0.7760000000000105
2024-04-24 09:00:00,285.106,286.01099999999997,-0.9049999999999727
2024-04-25 09:00:00,285.164,286.123,-0.9590000000000032
2024-04-26 09:00:00,285.221,286.226,-1.0049999999999955
2024-04-27 09:00:00,285.149,286.433,-1.2839999999999918
2024-04-28 09:00:00,284.539,286.572,-2.0330000000000155
2024-04-29 09:00:00,283.888,286.49699999999996,-2.6089999999999804
2024-04-30 09:00:00,283.714,286.459,-2.7450000000000045
2024-05-01 09:00:00,283.65099999999995,286.65,-2.9990000000000236
2024-05-02 09:00:00,283.02799999999996,287.143,-4.115000000000009
2024-05-03 09:00:00,283.09,287.202,-4.112000000000023
2024-05-04 09:00:00,283.298,287.215,-3.916999999999973
2024-05-05 09:00:00,283.585,286.68899999999996,-3.103999999999985
2024-05-06 09:00:00,282.96799999999996,286.393,-3.4250000000000114
2024-05-07 09:00:00,282.98699999999997,286.496,-3.5090000000000146
2024-05-08 09:00:00,283.174,286.88399999999996,-3.7099999999999795
2024-05-09 09:00:00,284.279,286.97499999999997,-2.6959999999999695
2024-05-10 09:00:00,285.193,287.08299999999997,-1.8899999999999864
2024-05-11 09:00:00,285.25899999999996,287.04299999999995,-1.7839999999999918
2024-05-12 09:00:00,285.23499999999996,286.931,-1.6960000000000264
2024-05-13 09:00:00,284.592,287.04299999999995,-2.450999999999965
2024-05-14 09:00:00,284.78,287.387,-2.6070000000000277
2024-05-15 09:00:00,284.794,287.467,-2.673000000000002
2024-05-16 09:00:00,284.84499999999997,287.589,-2.744000000000028
2024-05-17 09:00:00,284.89099999999996,287.614,-2.723000000000013
2024-05-18 09:00:00,284.73499999999996,287.565,-2.830000000000041
2024-05-19 09:00:00,284.292,287.316,-3.024000000000001
2024-05-20 09:00:00,283.885,287.28499999999997,-3.3999999999999773
2024-05-21 09:00:00,283.94399999999996,287.258,-3.3140000000000214
