,amplitude,smoothed_amplitude,amplitude_log
2024-03-17 20:30:00,279.925447323568,329.8940024848323,0.5290178619629107
2024-03-17 21:00:00,290.8096573228398,305.75032925469293,0.528700034687765
2024-03-17 21:30:00,112.58798191148621,271.57738402707037,0.5282474001889782
2024-03-17 22:00:00,370.36543463319686,263.4221302977726,0.528138894133262
2024-03-17 22:30:00,20.803380500557328,198.64161359201992,0.5272702261027074
2024-03-17 23:00:00,120.05662354918398,155.953355148606,0.5266911284192964
2024-03-17 23:30:00,222.155487201244,183.34523147104542,0.5270633359668225
2024-03-18 00:00:00,276.29999582833034,159.8288717698288,0.5267439247581651
2024-03-18 00:30:00,290.013701317232,227.13145197399746,0.5276537464994956
2024-03-18 01:00:00,293.0697576460336,270.38473549820986,0.5282315437008639
2024-03-18 01:30:00,268.82582850141927,282.0523208232537,0.5283864938346553
2024-03-18 02:00:00,248.94137576086445,275.21266580638724,0.5282957071354282
2024-03-18 02:30:00,326.0094880456252,284.2116124884855,0.5284151279849335
2024-03-18 03:00:00,323.12849371359073,291.72629650537476,0.5285146772697875
2024-03-18 03:30:00,309.78252029508013,301.96546945379,0.5286500638726376
2024-03-18 04:00:00,306.7999405967858,316.43011066277035,0.5288408227713328
2024-03-18 04:30:00,291.0260334091026,307.6842470036397,0.5287255524312928
2024-03-18 05:00:00,275.0453001146634,295.6634486039079,0.5285667706550193
2024-03-18 05:30:00,282.2538828632147,288.7812892459415,0.5284756827695856
2024-03-18 06:00:00,274.7993972919833,280.7811534197409,0.5283696308720643
2024-03-18 06:30:00,251.88462324286888,270.9958008781825,0.5282396684335887
2024-03-18 07:00:00,244.90060145331057,263.4596262128442,0.5281393934497544
2024-03-18 07:30:00,245.0380404295024,254.15566560441619,0.5280153742098057
2024-03-18 08:00:00,238.36172350482227,245.04624715762594,0.5278937091749347
2024-03-18 08:30:00,234.9949345322285,240.82382497996582,0.5278372342055877
2024-03-18 09:00:00,185.02460477722525,225.85482581094448,0.5276366112886645
2024-03-18 09:30:00,216.88541531032809,218.81666953115092,0.5275420588418948
2024-03-18 10:00:00,180.9850559683565,204.47250264703445,0.527348911371142
2024-03-18 10:30:00,157.1961004910567,185.02279413674154,0.5270860591997346
2024-03-18 11:00:00,186.91566845939118,185.49556005728303,0.5270924615038648
2024-03-18 11:30:00,164.93642578387647,172.5083126756701,0.5269163462469445
2024-03-18 12:00:00,138.1614304193436,161.80240628841688,0.5267707931732287
2024-03-18 12:30:00,152.03481296289655,160.51208440637683,0.5267532275706707
2024-03-18 13:00:00,212.79902983612854,166.98292475056115,0.526841267703814
2024-03-18 13:30:00,124.23433311466475,156.80740158325824,0.5267027669659755
2024-03-18 14:00:00,170.84414572080664,164.978080408624,0.5268140037110711
2024-03-18 14:30:00,317.65050785506196,206.38200413166535,0.5273746577232533
2024-03-18 15:00:00,326.6196982833632,234.83717124347402,0.5277570750053551
2024-03-18 15:30:00,388.5605138080998,300.9187164168328,0.5286362367243509
2024-03-18 16:00:00,421.2209834330405,363.51292584489124,0.5294577453986493
2024-03-18 16:30:00,364.09380683902515,375.1237505908821,0.5296089493772939
2024-03-18 17:00:00,389.3346071384131,390.8024778046445,0.5298125493291141
2024-03-18 17:30:00,352.93851658824326,381.89697849968036,0.5296969862032571
2024-03-18 18:00:00,447.17767159437005,388.3861505400128,0.5297812147356875
2024-03-18 18:30:00,423.0784462139774,403.1323103837508,0.5299721966289925
2024-03-18 19:00:00,549.7356163868102,443.2325626958501,0.5304886136884663
2024-03-18 19:30:00,603.3924887628248,505.8460557394955,0.5312865192393227
2024-03-18 20:00:00,586.1419975738474,540.5871372343648,0.5317248803736323
2024-03-18 20:30:00,498.35120666069946,559.4053273460454,0.5319610492809324
2024-03-18 21:00:00,311.21733936696495,499.77575809108407,0.5312096078782998
2024-03-18 21:30:00,466.1688104957491,465.46983852431515,0.5307731593732662
2024-03-18 22:00:00,204.89852160476448,370.15896953204435,0.5295443394338022
2024-03-18 22:30:00,85.46848708888014,266.93828963908953,0.5281856999193816
2024-03-18 23:00:00,40.88883335469053,199.35616313602094,0.5272798739624547
2024-03-18 23:30:00,230.99719010079076,140.56325803728137,0.5264810269307338
2024-03-19 00:00:00,181.49701241459027,134.7128807397378,0.5264009734325955
2024-03-19 00:30:00,91.19328140341533,136.1440793183716,0.5264205666837588
2024-03-19 01:00:00,135.94056241039388,159.90701158229746,0.5267449888016534
2024-03-19 01:30:00,151.91366469613365,140.13613023113317,0.5264751858074463
2024-03-19 02:00:00,217.0974646353865,149.03624328633222,0.5265967852657523
2024-03-19 02:30:00,265.85140877083325,192.7007751281867,0.527189955064247
2024-03-19 03:00:00,303.6387702489984,234.62532708783783,0.5277542366012351
2024-03-19 03:30:00,290.43770140086696,269.2563362640212,0.5282165377133253
2024-03-19 04:00:00,297.413132119182,289.33525313497006,0.5284830196000523
2024-03-19 04:30:00,301.679220857034,298.29220615652025,0.5286015281972862
2024-03-19 05:00:00,300.37218332108074,297.47555942454085,0.5285907325304082
2024-03-19 05:30:00,333.3664973402787,308.20775840939376,0.5287324582905755
2024-03-19 06:00:00,336.81439335517683,318.05807371839245,0.5288622558389632
2024-03-19 06:30:00,321.16183920003084,322.9287283041417,0.5289263369276663
2024-03-19 07:00:00,283.12776287734783,318.61762319320843,0.528869620931192
2024-03-19 07:30:00,315.987444981066,314.27286010340526,0.5288124099979264
2024-03-19 08:00:00,242.20286144900447,290.6199771268622,0.5285000314770025
2024-03-19 08:30:00,243.15476026523578,271.1182073931634,0.5282412958250833
2024-03-19 09:00:00,261.26936137080196,265.65360701652696,0.5281686027743474
2024-03-19 09:30:00,220.75509670272922,241.84551994694274,0.5278509040759509
2024-03-19 10:00:00,178.72186630318305,225.97527116048738,0.5276382281384999
2024-03-19 10:30:00,216.30004949452132,219.26159346780878,0.5275480403063378
2024-03-19 11:00:00,179.24337157230244,198.7550960181839,0.5272717584438231
2024-03-19 11:30:00,220.4297900713165,198.6737693603307,0.5272706603024385
2024-03-19 12:00:00,217.87838459939923,208.46289893438475,0.5274027029441465
2024-03-19 12:30:00,219.3024639325921,209.21350254390245,0.5274128161014785
2024-03-19 13:00:00,171.51100697794823,207.28041139531388,0.5273867675347781
2024-03-19 13:30:00,189.0519520606538,199.43595189264823,0.5272809511790999
2024-03-19 14:00:00,230.09731130027822,202.490683567868,0.5273221787150832
2024-03-19 14:30:00,349.2654866202657,234.98143923978637,0.5277590079132403
2024-03-19 15:00:00,377.7866162698313,286.5503415627571,0.528446126838916
2024-03-19 15:30:00,410.27428369032066,341.8559244701739,0.529174731722112
2024-03-19 16:00:00,496.10720651476555,408.3583982737957,0.5300397413714931
2024-03-19 16:30:00,540.7204974936146,456.2221509921329,0.5306549843702771
2024-03-19 17:00:00,478.70581455815255,481.45195056421323,0.5309768672144132
2024-03-19 17:30:00,812.1176998055465,581.9128045930197,0.5322423513975826
2024-03-19 18:00:00,609.7448531318212,610.3222162472837,0.5325956180397471
2024-03-19 18:30:00,690.3193087751854,647.7219190676763,0.5330576525118828
2024-03-19 19:00:00,545.5855362421354,664.441849488672,0.5332631097657493
