,amplitude,smoothed_amplitude,amplitude_log
2023-06-27 10:30:00,-949.2773908936015,-1014.8746101125053,0.8049806257367559
2023-06-27 11:00:00,-890.6591462886228,-960.2162550675921,0.816835378879444
2023-06-27 11:30:00,-664.9843826827577,-860.8533868368619,0.8359085018276663
2023-06-27 12:00:00,-947.9107915470955,-863.2079278530193,0.8354880915605322
2023-06-27 12:30:00,-961.6630698060916,-866.3043475811419,0.8349330933377133
2023-06-27 13:00:00,-1025.7586270702234,-900.0792177765421,0.8287166743452865
2023-06-27 13:30:00,-192.54991512630565,-781.9706008874291,0.8492458190670459
2023-06-27 14:00:00,505.24132779253034,-418.6825710525226,0.8972485353535173
2023-06-27 14:30:00,-123.06554598998835,-209.0331900984968,0.9184541883695697
2023-06-27 15:00:00,-302.58857204583853,-28.240676342400576,0.9342727587506631
2023-06-27 15:30:00,-109.12446103667376,-7.384312819992605,0.9359772426797404
2023-06-27 16:00:00,-113.29226278867696,-162.01771046529444,0.9227607993535244
2023-06-27 16:30:00,-96.15837357243709,-155.29091736090663,0.9233652221732235
2023-06-27 17:00:00,-135.47355410056468,-113.51216287458816,0.9270562040035312
2023-06-27 17:30:00,-181.605487185781,-131.63241941186496,0.9254684864324085
2023-06-27 18:00:00,-214.03288655943132,-156.81757535455355,0.9232282989917325
2023-06-27 18:30:00,-202.47957379661594,-183.39787541059826,0.9208204337688929
2023-06-27 19:00:00,-195.40284456780176,-198.38019802740752,0.9194428534627006
2023-06-27 19:30:00,-153.64063315705428,-191.38898452022588,0.9200875316044527
2023-06-27 20:00:00,-110.7928564872375,-165.5789770021774,0.9224396423738045
2023-06-27 20:30:00,-122.3391909885203,-145.5438813001535,0.9242359593016322
2023-06-27 21:00:00,-57.558954387931955,-111.08290875518604,0.9272675596753406
2023-06-27 21:30:00,-50.523780253676684,-85.30369552934164,0.9294890918887438
2023-06-27 22:00:00,-42.267698935835305,-68.17240614149108,0.9309442182674843
2023-06-27 22:30:00,-57.36156166541514,-51.927998810714804,0.9323088077913771
2023-06-27 23:00:00,-128.59204448707882,-69.68627133550152,0.9308162993153724
2023-06-27 23:30:00,-105.45214243272251,-83.41836188026298,0.9296500489933353
2023-06-28 00:00:00,-162.97040240051277,-113.59403774643233,0.9270490744134602
2023-06-28 00:30:00,-186.45827336983626,-145.86821567253762,0.9242070810164366
2023-06-28 01:00:00,-197.2160743294512,-163.0242231331307,0.9226701136427351
2023-06-28 01:30:00,-258.15507591494384,-201.19995650368605,0.9191819087948995
2023-06-28 02:00:00,-266.1525531552082,-226.9954941923599,0.9167695743753845
2023-06-28 02:30:00,-322.8376443202277,-261.09033692995774,0.9135092673682648
2023-06-28 03:00:00,-276.4276228955008,-280.8932240714702,0.9115765441480047
2023-06-28 03:30:00,-332.8574094558429,-299.5688074566949,0.9097265423041219
2023-06-28 04:00:00,-384.8584463460437,-329.24528075440384,0.9067303079350413
2023-06-28 04:30:00,-343.670723883482,-334.4535506452174,0.9061971070626004
2023-06-28 05:00:00,-301.80171191315407,-340.79707289963073,0.9055446508070536
2023-06-28 05:30:00,-350.24428616045105,-345.1437920757827,0.9050956337937492
2023-06-28 06:00:00,-434.42319845573627,-357.5349801032059,0.9038068541762114
2023-06-28 06:30:00,-528.1844651650114,-403.66341542358816,0.8988909935234519
2023-06-28 07:00:00,-707.0075815159186,-504.96488282427936,0.8873785972918723
2023-06-28 07:30:00,-746.6627072401575,-604.069488094206,0.8750081632386413
2023-06-28 08:00:00,-960.7128861297291,-735.6419100127041,0.8564731234182403
2023-06-28 08:30:00,-1052.2129388396531,-866.6490284313646,0.8348711631699612
2023-06-28 09:00:00,-1283.5940173840604,-1010.7956373984001,0.8059044729430515
2023-06-28 09:30:00,-1203.9920639227648,-1125.127976569052,0.7770687315547892
2023-06-28 10:00:00,-1003.7822487208307,-1135.8953172168274,0.7739836071486013
2023-06-28 10:30:00,-1044.0728980967365,-1133.860307031098,0.7745724532457345
2023-06-28 11:00:00,-1180.8906600438056,-1108.1844676960345,0.7817768956891051
2023-06-28 11:30:00,-1039.5098252049688,-1067.0639080165856,0.7925271299360067
2023-06-28 12:00:00,-1209.6048882465118,-1118.5195678980058,0.7789258190801392
2023-06-28 12:30:00,-788.8327616472475,-1054.7095337856335,0.7955871660988454
2023-06-28 13:00:00,-817.228291330192,-963.79394160723,0.8160923102284026
2023-06-28 13:30:00,-752.5931404680454,-892.0647704229992,0.8302194916343062
2023-06-28 14:00:00,-474.83520516899864,-708.3723496536209,0.8605428218375271
2023-06-28 14:30:00,864.833229733433,-294.9558518084508,0.9101860092411601
2023-06-28 15:00:00,-158.69926335605226,-130.32359481491588,0.9255838334188012
2023-06-28 15:30:00,-161.94035096686815,17.339602560378424,0.9379686591685535
2023-06-28 16:00:00,-80.3287048613144,115.9662276372995,0.945616271275787
2023-06-28 16:30:00,5.625624781165917,-98.83567360076727,0.9283278075074363
2023-06-28 17:00:00,-72.71597369054903,-77.33985118439146,0.9301676090254133
2023-06-28 17:30:00,-59.215479079444485,-51.65863321253555,0.9323313125745675
2023-06-28 18:00:00,-93.73305951971591,-55.009721877135924,0.9320510542781029
2023-06-28 18:30:00,-102.71520599351827,-82.09492957080697,0.9297629132206175
2023-06-28 19:00:00,-88.2268613245144,-85.9726514792983,0.9294319319482574
2023-06-28 19:30:00,-119.29663118738921,-100.99293950628449,0.928141692139337
2023-06-28 20:00:00,-104.67070058954592,-103.72734977374199,0.9279053924228575
2023-06-28 20:30:00,-97.14633943463248,-102.33513313402055,0.9280257585453159
2023-06-28 21:00:00,-58.52212015897663,-94.90894784263611,0.9286658834991435
