"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"99999923272","2023-07-09T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"56",,,,,,"0","-4.2","9","60","52",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6024 HR MIN TEMP (F): 5224 HR AVG TEMP (F): 56DEPART FROM NORMAL: -4  HEATING DEGREE DAYS:  9 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0456","1934",
"99999923272","2023-07-10T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"57",,,,,,"0","-3.2","8","62","52",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 5224 HR AVG TEMP (F): 57DEPART FROM NORMAL: -3  HEATING DEGREE DAYS:  8 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0456","1933",
"99999923272","2023-07-11T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"61",,,,,,"0","0.8","4","69","53",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6924 HR MIN TEMP (F): 5324 HR AVG TEMP (F): 61DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0457","1933",
"99999923272","2023-07-12T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"58",,,,,,"0","-2.2","7","64","52",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6424 HR MIN TEMP (F): 5224 HR AVG TEMP (F): 58DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0458","1933",
"99999923272","2023-07-13T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"59",,,,,,"0","-1.2","6","64","53",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6424 HR MIN TEMP (F): 5324 HR AVG TEMP (F): 59DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0458","1932",
"99999923272","2023-07-14T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"61",,,,,,"0","0.8","4","68","53",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 5324 HR AVG TEMP (F): 61DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0459","1932",
"99999923272","2023-07-15T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"62",,,,,,"0","1.8","3","69","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6924 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 62DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0500","1931",
"99999923272","2023-07-16T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"62",,,,,,"0","1.8","3","70","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 62DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0500","1931",
"99999923272","2023-07-17T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"65",,,,,,"0","4.8","0","74","56",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 7424 HR MIN TEMP (F): 5624 HR AVG TEMP (F): 65DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0501","1930",
"99999923272","2023-07-18T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"59",,,,,,"0","-1.2","6","63","55",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6324 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 59DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0502","1930",
"99999923272","2023-07-19T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"59",,,,,,"0","-1.3","6","64","53",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6424 HR MIN TEMP (F): 5324 HR AVG TEMP (F): 59DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0503","1929",
"99999923272","2023-07-20T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"61",,,,,,"0","0.7","4","68","53",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 5324 HR AVG TEMP (F): 61DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0503","1928",
"99999923272","2023-07-21T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"62",,,,,,"0","1.7","3","70","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 62DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0504","1928",
"99999923272","2023-07-22T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"63",,,,,,"0","2.7","2","72","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 7224 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 63DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0505","1927",
"99999923272","2023-07-23T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"62",,,,,,"0","1.7","3","67","57",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 5724 HR AVG TEMP (F): 62DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0506","1926",
"99999923272","2023-07-24T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"59",,,,,,"0","-1.3","6","65","53",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6524 HR MIN TEMP (F): 5324 HR AVG TEMP (F): 59DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0506","1925",
"99999923272","2023-07-25T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"61",,,,,,"0","0.6","4","69","53",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6924 HR MIN TEMP (F): 5324 HR AVG TEMP (F): 61DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0507","1925",
"99999923272","2023-07-26T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"61",,,,,,"0","0.6","4","65","56",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6524 HR MIN TEMP (F): 5624 HR AVG TEMP (F): 61DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0508","1924",
"99999923272","2023-07-27T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"59",,,,,,"0","-1.4","6","64","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6424 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 59DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0509","1923",
"99999923272","2023-07-28T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"59",,,,,,"0","-1.5","6","65","53",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6524 HR MIN TEMP (F): 5324 HR AVG TEMP (F): 59DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0510","1922",
"99999923272","2023-07-29T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"60",,,,,,"0","-0.5","5","67","53",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 5324 HR AVG TEMP (F): 60DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  5 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0511","1921",
"99999923272","2023-07-30T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"61",,,,,,"0","0.5","4","67","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 61DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0511","1920",
"99999923272","2023-07-31T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"61",,,,,,"0","0.4","4","67","55",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 61DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0512","1919",
"99999923272","2023-07-31T23:59:00","SOM  ","6",,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,,"150","150",,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-0.1","-9","-5","0.0","-0.2",,,"2.56","16-16",,,,,,,,"66.5","60.2",,,,"53.9",,,,,,"10","155",,"SOM  ","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99999923272","2023-08-01T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"59",,,,,,"0","-1.6","6","62","55",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 59DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0513","1918",
"99999923272","2023-08-02T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"58",,,,,,"0","-2.7","7","62","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 58DEPART FROM NORMAL: -3  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0514","1917",
"99999923272","2023-08-03T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"58",,,,,,"0","-2.7","7","62","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 58DEPART FROM NORMAL: -3  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0515","1916",
"99999923272","2023-08-04T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"61",,,,,,"0","0.2","4","68","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 61DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0516","1915",
"99999923272","2023-08-05T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"64",,,,,,"0","3.2","1","73","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 7324 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 64DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0516","1914",
"99999923272","2023-08-06T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"65",,,,,,"0","4.1","0","73","56",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 7324 HR MIN TEMP (F): 5624 HR AVG TEMP (F): 65DEPART FROM NORMAL:  4  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0517","1913",
"99999923272","2023-08-07T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"68",,,,,,"3","7.1","0","77","58",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 7724 HR MIN TEMP (F): 5824 HR AVG TEMP (F): 68DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  3","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0518","1912",
"99999923272","2023-08-08T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"61",,,,,,"0","0.0","4","67","55",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 61DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0519","1911",
"99999923272","2023-08-09T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"62",,,,,,"0","0.9","3","69","55",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6924 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 62DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0520","1910",
"99999923272","2023-08-10T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"61",,,,,,"0","-0.1","4","67","55",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 61DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0521","1909",
"99999923272","2023-08-11T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"63",,,,,,"0","1.8","2","67","59",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 5924 HR AVG TEMP (F): 63DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0522","1908",
"99999923272","2023-08-12T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"63",,,,,,"0","1.7","2","68","57",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 5724 HR AVG TEMP (F): 63DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0522","1906",
"99999923272","2023-08-13T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"63",,,,,,"0","1.7","2","71","55",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 7124 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 63DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0523","1905",
"99999923272","2023-08-14T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"63",,,,,,"0","1.6","2","69","57",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 6924 HR MIN TEMP (F): 5724 HR AVG TEMP (F): 63DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0524","1904",
"99999923272","2023-08-15T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"65",,,,,,"0","3.5","0","73","56",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD18924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0    24 HR MAX TEMP (F): 7324 HR MIN TEMP (F): 5624 HR AVG TEMP (F): 65DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0525","1903",
