datetime,arrival,departure,balance
2024-01-13 16:00:00,0.07502088554720134,0.08501017408998417,0.41242275729810357
2024-01-13 16:30:00,0.057393483709273184,0.08308840153741805,0.40208821649264864
2024-01-13 17:00:00,0.03976608187134503,0.08116662898485191,0.3917536756871937
2024-01-13 17:30:00,0.03458646616541353,0.08116662898485191,0.38845088429575964
2024-01-13 18:00:00,0.029406850459482037,0.08116662898485191,0.3851480929043256
2024-01-13 18:30:00,0.02481203007518797,0.07065340266787248,0.3871723844023013
2024-01-13 19:00:00,0.0202172096908939,0.06014017635089306,0.389196675900277
2024-01-13 19:30:00,0.0177109440267335,0.05573140402441781,0.3896761133603239
2024-01-13 20:00:00,0.0152046783625731,0.05132263169794257,0.3901555508203708
2024-01-13 20:30:00,0.014619883040935672,0.07913181098801718,0.37667803111016407
2024-01-13 21:00:00,0.014035087719298246,0.1069409902780918,0.3632005113999574
2024-01-13 21:30:00,0.013951545530492899,0.08885371919511643,0.3716705731941189
2024-01-13 22:00:00,0.013868003341687552,0.07076644811214108,0.38014063498828043
2024-01-13 22:30:00,0.00935672514619883,0.05279222247343432,0.38573407202216065
2024-01-13 23:00:00,0.0048454469507101085,0.03481799683472756,0.3913275090560409
2024-01-13 23:30:00,0.002756892230576441,0.02701786118019444,0.3936714255273812
2024-01-14 00:00:00,0.0006683375104427736,0.019217725525661315,0.3960153419987215
2024-01-14 00:30:00,0.0006265664160401002,0.01765393021327907,0.39672561971730946
2024-01-14 01:00:00,0.0005847953216374269,0.01609013490089683,0.39743589743589747
2024-01-14 01:30:00,0.0005430242272347535,0.014526339588514584,0.3981461751544854
2024-01-14 02:00:00,0.0005012531328320802,0.012962544276132337,0.39885645287307336
2024-01-14 02:30:00,0.00045948203842940684,0.011398748963750094,0.39956673059166137
2024-01-14 03:00:00,0.0004177109440267335,0.00983495365136785,0.4002770083102493
2024-01-14 03:30:00,0.00037593984962406017,0.008271158338985604,0.40098728602883726
2024-01-14 04:00:00,0.0003341687552213868,0.006707363026603361,0.40169756374742527
2024-01-14 04:30:00,0.00029239766081871346,0.005143567714221117,0.4024078414660132
