,amplitude,smoothed_amplitude,amplitude_log
2024-04-18 14:30:00,2556.5399551525543,2572.662450118067,0.8748892104140432
2024-04-18 15:00:00,2539.909170687461,2562.36104382555,0.8746342125680148
2024-04-18 15:30:00,2539.1967133076982,2552.093536657313,0.8743794346928302
2024-04-18 16:00:00,2547.9634437289747,2545.9023207191713,0.8742255058822249
2024-04-18 16:30:00,2560.8661162767817,2546.983861000228,0.8742524119356997
2024-04-18 17:00:00,2562.5787029199473,2552.6512440583497,0.8743932895679015
2024-04-18 17:30:00,2581.3578455242323,2563.191527112483,0.874654793115162
2024-04-18 18:00:00,2611.734889142468,2579.1343884658563,0.8750490978828848
2024-04-18 18:30:00,2619.0051601933983,2593.6691494450106,0.8754072882241434
2024-04-18 19:00:00,2622.7315212375247,2608.707354024405,0.8757766006586496
2024-04-18 19:30:00,2627.5747939776224,2620.2615911377525,0.8760594710021063
2024-04-18 20:00:00,2631.0372158857335,2625.087172823569,0.876177384941059
2024-04-18 20:30:00,2636.498523219649,2629.4605135801316,0.876284133765179
2024-04-18 21:00:00,2637.2380590062508,2633.087148022313,0.876372573812857
2024-04-18 21:30:00,2647.7601713064264,2638.133492354514,0.8764955111767392
2024-04-18 22:00:00,2818.4890952102087,2684.996462185633,0.877630332660603
2024-04-18 22:30:00,2715.8542152433115,2704.8353851915485,0.8781070676515
2024-04-18 23:00:00,2693.329638038656,2718.85827994965,0.8784427378514078
2024-04-18 23:30:00,2683.1505460889675,2727.705873645285,0.8786539732647733
2024-04-19 00:00:00,2689.92586665178,2695.565066505678,0.8778845692506488
2024-04-19 00:30:00,2676.006056457701,2685.6030268092754,0.8776449407803332
2024-04-19 01:00:00,2681.234822145244,2682.579322835922,0.8775720995598005
2024-04-19 01:30:00,2677.1199931310757,2681.071684596449,0.8775357615272746
2024-04-19 02:00:00,2674.2016987686843,2677.1406426256754,0.8774409537899797
2024-04-19 02:30:00,2686.06600005213,2679.6556285242827,0.8775016193814887
2024-04-19 03:00:00,2678.2243914423057,2678.9030208485483,0.8774834689312557
2024-04-19 03:30:00,2673.556208314902,2678.0120746445045,0.8774619781396913
2024-04-19 04:00:00,2664.8231258096826,2675.667431404754,0.8774054011911505
2024-04-19 04:30:00,2661.670581106225,2669.5685766682777,0.8772580907120214
2024-04-19 05:00:00,2648.4352442272148,2662.1212898645053,0.8770779291151424
2024-04-19 05:30:00,2637.7007441964743,2653.1574238348985,0.8768606673595652
2024-04-19 06:00:00,2624.529787406719,2643.0840892341575,0.8766159759419246
2024-04-19 06:30:00,2619.9946786274695,2632.6651136144683,0.8763622858103954
2024-04-19 07:00:00,2615.491565379804,2624.429193902616,0.8761613149228301
2024-04-19 07:30:00,2612.9907821614015,2618.2517033938475,0.8760103198614014
2024-04-19 08:00:00,2602.783014109336,2612.8150100695016,0.875877251647437
2024-04-19 08:30:00,2605.3534332473528,2609.154698724473,0.8757875667584327
2024-04-19 09:00:00,2594.0776893311686,2603.8012297123137,0.8756562577210444
2024-04-19 09:30:00,2589.591918737593,2597.9515138563615,0.8755125883847494
2024-04-19 10:00:00,2586.058318583661,2593.7703399749425,0.875409777645521
2024-04-19 10:30:00,2585.693902591505,2588.855457310981,0.8752887966113803
2024-04-19 11:00:00,2584.757443925638,2586.5253959595984,0.8752313927267599
2024-04-19 11:30:00,2585.548389047391,2585.514513537048,0.8752064786263316
2024-04-19 12:00:00,2580.469028838955,2584.1171911008714,0.8751720306076994
2024-04-19 12:30:00,2581.0068470425886,2582.9454272136422,0.875143134521165
2024-04-19 13:00:00,2575.7309601238962,2580.688806263207,0.8750874630330978
2024-04-19 13:30:00,2577.9686013211603,2578.793859331649,0.8750406912831197
2024-04-19 14:00:00,2576.6437351176364,2577.8375359013194,0.8750170790390525
2024-04-19 14:30:00,2560.5861645214686,2572.7323652710393,0.8748909389533256
2024-04-19 15:00:00,2547.9535837899853,2565.7880211875618,0.874719111830871
2024-04-19 15:30:00,2549.312992642686,2558.624119017943,0.8745415562386727
2024-04-19 16:00:00,2553.3032076957634,2552.7889871624748,0.8743967111759631
2024-04-19 16:30:00,2577.335321221003,2556.9762763373583,0.8745006722458954
2024-04-19 17:00:00,2590.7788410341427,2567.6825906483978,0.8747660180046933
2024-04-19 17:30:00,2602.3099242968947,2580.9318235619503,0.8750934597614748
2024-04-19 18:00:00,2624.0668444505795,2598.622732750654,0.8755290835677063
2024-04-19 18:30:00,2633.9396543800635,2612.773816040419,0.8758762427390845
2024-04-19 19:00:00,2653.6541104929706,2628.492633405126,0.8762605181605186
2024-04-19 19:30:00,2635.799261100796,2636.8649676061013,0.8764646213707588
2024-04-19 20:00:00,2635.024216906165,2639.604310719998,0.8765313156287079
2024-04-19 20:30:00,2636.86282709936,2640.3351038998217,0.8765491009366451
2024-04-19 21:00:00,2642.473346941401,2637.5399130119295,0.8764810580788401
2024-04-19 21:30:00,2642.375051905461,2639.183860713096,0.8765210817716207
2024-04-19 22:00:00,2665.9951606682785,2646.926596653624,0.8767093817479048
2024-04-19 22:30:00,2667.0879562665946,2654.4828789454327,0.876892821487268
2024-04-19 23:00:00,2668.8712445626024,2661.0823533507332,0.877052770959034
2024-04-19 23:30:00,2691.3063611492366,2673.315180661677,0.8773486099496786
2024-04-20 00:00:00,2680.0383780972115,2676.8259850189106,0.8774333612582813
2024-04-20 00:30:00,2676.2201099755775,2679.1090234461562,0.877488437356743
2024-04-20 01:00:00,2671.3100706753307,2679.718729974338,0.8775031410404263
2024-04-20 01:30:00,2677.9594024065887,2676.381990288676,0.8774226469499097
2024-04-20 02:00:00,2684.327142870458,2677.4541814819877,0.8774485187794663
2024-04-20 02:30:00,2649.747911910462,2670.836131965709,0.877288724038435
2024-04-20 03:00:00,2650.605384730409,2665.6599604794783,0.877163573766559
2024-04-20 03:30:00,2663.91366652963,2662.1485265102388,0.8770785885773378
